syn_error_rate,connection_time,destination_same_source_port_rate,destination_different_server_rate,connection_status,connection_count,destination_server_different_host_rate,suspicious_activity,protocol,server_different_host_rate,destination_server_syn_error_rate,destination_host_server_count,destination_same_server_rate,fragment_errors,compromised_count,source_bytes,service_type,destination_syn_error_rate,same_server_rate,reset_error_rate,server_request_count,destination_server_reset_error_rate,server_reset_error_rate,server_syn_error_rate,destination_bytes,guest_login,authentication_status,destination_host_count,destination_reset_error_rate,different_server_rate,class
0.0,2,0.33,0.67,SF,1,0.01,0,tcp,1.0,0.0,135,0.67,0,0,1551,smtp,0.0,1.0,0.0,2,0.0,0.0,0.0,362,0,1,3,0.0,0.0,normal
0.0,4,0.5,0.0,SF,1,0.14,0,tcp,0.0,0.0,14,1.0,0,0,1308,smtp,0.0,1.0,0.0,1,0.0,0.0,0.0,328,0,1,2,0.0,0.0,normal
0.0,0,0.03,0.0,SF,3,0.03,0,tcp,0.0,0.0,255,1.0,0,0,356,http,0.0,1.0,0.0,3,0.0,0.0,0.0,1125,0,1,36,0.0,0.0,normal
0.0,0,0.0,0.0,SF,13,0.0,0,tcp,0.0,0.0,255,1.0,0,0,364,http,0.0,1.0,0.0,13,0.0,0.0,0.0,6914,0,1,255,0.0,0.0,normal
0.0,0,0.01,0.0,SF,10,0.0,0,tcp,0.29,0.0,255,1.0,0,0,331,http,0.0,1.0,0.0,14,0.0,0.0,0.0,776,0,1,255,0.0,0.0,normal
0.0,0,0.55,0.01,SF,2,0.0,0,icmp,0.0,0.0,28,0.11,0,0,30,eco_i,0.0,0.5,0.0,1,0.0,0.0,0.0,0,0,0,255,0.0,1.0,normal
0.0,0,0.01,0.0,SF,14,0.01,0,tcp,0.0,0.0,255,1.0,0,0,247,http,0.0,1.0,0.0,14,0.0,0.0,0.0,7546,0,1,143,0.0,0.0,normal
0.0,0,0.02,0.0,SF,43,0.02,0,tcp,0.0,0.0,255,1.0,0,0,300,http,0.0,1.0,0.0,43,0.0,0.0,0.0,1841,0,1,43,0.0,0.0,normal
0.0,0,0.03,0.0,SF,5,0.05,0,tcp,0.23,0.0,255,1.0,0,0,355,http,0.0,1.0,0.0,26,0.0,0.0,0.0,2109,0,1,29,0.0,0.0,normal
0.0,0,0.0,0.0,SF,3,0.0,0,tcp,0.56,0.0,255,1.0,0,0,316,http,0.0,1.0,0.0,9,0.0,0.0,0.0,1260,0,1,255,0.0,0.0,normal
0.0,0,0.0,0.01,SF,224,0.0,0,udp,0.01,0.0,253,0.99,0,0,44,domain_u,0.0,1.0,0.0,300,0.0,0.0,0.0,136,0,0,255,0.0,0.0,normal
0.0,30,0.01,0.03,SF,1,0.0,30,tcp,0.0,0.0,40,0.25,0,0,1458,ftp,0.0,1.0,0.0,1,0.0,0.0,0.0,4152,1,1,158,0.0,0.0,normal
0.0,10455,0.87,0.51,SF,4,0.0,0,udp,0.0,0.0,2,0.01,0,0,146,other,0.0,0.5,0.0,2,0.0,0.0,0.0,105,0,0,255,0.0,0.5,normal
0.0,10326,1.0,0.85,SF,5,0.0,0,udp,0.0,0.0,2,0.01,0,0,146,other,0.0,0.4,0.0,2,0.0,0.0,0.0,105,0,0,255,0.0,0.6,normal
0.0,0,0.01,0.42,RSTO,2,0.02,0,tcp,0.0,0.0,96,0.43,0,0,13794,smtp,0.0,1.0,1.0,2,0.04,1.0,0.0,2966,0,1,170,0.41,0.0,normal
0.0,0,0.06,0.17,SF,2,0.01,0,tcp,0.0,0.0,161,0.83,0,0,911,smtp,0.0,0.5,0.0,1,0.0,0.0,0.0,325,0,1,18,0.0,1.0,normal
0.0,0,0.1,0.0,SF,2,0.07,0,tcp,0.0,0.0,255,1.0,0,0,280,http,0.0,1.0,0.0,2,0.0,0.0,0.0,3332,0,1,10,0.0,0.0,normal
0.0,0,0.01,0.0,SF,100,0.0,0,udp,0.01,0.0,255,1.0,0,0,41,domain_u,0.0,1.0,0.0,166,0.0,0.0,0.0,41,0,0,255,0.0,0.0,normal
0.0,0,0.01,0.03,SF,1,0.0,0,tcp,0.0,0.0,5,0.04,0,0,10,finger,0.0,1.0,0.0,1,0.0,0.0,0.0,139,0,0,126,0.0,0.0,normal
0.0,0,0.01,0.0,SF,11,0.04,0,tcp,0.0,0.0,255,1.0,0,0,311,http,0.01,1.0,0.0,11,0.0,0.0,0.0,488,0,1,104,0.0,0.0,normal
0.0,0,0.03,0.0,SF,2,0.07,0,tcp,0.0,0.0,255,1.0,0,0,281,http,0.0,1.0,0.0,2,0.0,0.0,0.0,1745,0,1,39,0.0,0.0,normal
0.0,0,0.12,0.0,SF,8,0.04,0,tcp,0.0,0.0,255,1.0,0,0,297,http,0.0,1.0,0.0,8,0.0,0.0,0.0,1285,0,1,8,0.0,0.0,normal
0.0,0,0.0,0.01,SF,263,0.0,0,udp,0.01,0.0,242,0.95,0,0,43,domain_u,0.0,1.0,0.0,264,0.0,0.0,0.0,72,0,0,255,0.0,0.01,normal
0.0,0,0.01,0.0,SF,16,0.05,0,tcp,0.13,0.0,255,1.0,0,0,215,http,0.0,1.0,0.0,23,0.0,0.0,0.0,9399,0,1,79,0.0,0.0,normal
0.0,0,0.02,0.0,REJ,1,0.07,0,tcp,1.0,0.0,255,1.0,0,0,0,http,0.0,1.0,1.0,2,0.97,1.0,0.0,0,0,0,43,1.0,0.0,normal
0.0,0,1.0,0.0,SF,151,0.0,0,udp,0.0,0.0,151,1.0,0,0,516,other,0.0,1.0,0.0,151,0.0,0.0,0.0,4,0,0,151,0.0,0.0,normal
0.0,28,0.01,0.02,SF,3,0.0,0,udp,0.4,0.0,98,0.97,0,0,44,domain_u,0.0,0.33,0.0,5,0.0,0.0,0.0,44,0,0,101,0.0,0.67,normal
0.0,0,0.01,0.04,SF,1,0.01,0,tcp,0.0,0.0,187,0.73,0,0,676,smtp,0.0,1.0,0.0,1,0.0,0.0,0.0,328,0,1,119,0.0,0.0,normal
0.0,0,0.01,0.0,SF,7,0.02,0,tcp,0.33,0.0,255,1.0,0,0,334,http,0.0,1.0,0.0,9,0.0,0.0,0.0,455,0,1,115,0.0,0.0,normal
0.0,0,0.02,0.0,SF,24,0.04,0,tcp,0.0,0.0,255,1.0,0,0,204,http,0.0,1.0,0.0,24,0.0,0.0,0.0,1596,0,1,49,0.0,0.0,normal
0.0,0,0.11,0.0,SF,9,0.05,0,tcp,0.0,0.0,255,1.0,0,0,192,http,0.0,1.0,0.0,9,0.0,0.0,0.0,301,0,1,9,0.0,0.0,normal
0.0,0,0.0,0.01,SF,1,0.0,0,tcp,0.0,0.0,250,0.98,0,0,256,http,0.0,1.0,0.0,1,0.01,0.0,0.0,4486,0,1,255,0.01,0.0,normal
0.0,0,1.0,0.0,SF,1,0.0,0,icmp,0.0,0.0,1,1.0,0,0,64,eco_i,0.0,1.0,0.0,1,0.0,0.0,0.0,0,0,0,1,0.0,0.0,normal
0.0,0,0.01,0.02,SF,210,0.0,0,udp,0.0,0.0,96,0.71,0,0,46,domain_u,0.0,1.0,0.0,210,0.0,0.0,0.0,136,0,0,135,0.0,0.0,normal
0.0,0,0.06,0.0,SF,16,0.01,0,tcp,0.08,0.0,255,1.0,0,0,220,http,0.0,1.0,0.0,24,0.0,0.0,0.0,253,0,1,16,0.0,0.0,normal
0.0,0,0.0,0.01,SF,43,0.0,0,udp,0.0,0.0,254,1.0,0,0,41,domain_u,0.0,1.0,0.0,43,0.0,0.0,0.0,117,0,0,255,0.0,0.0,normal
0.0,0,0.04,0.0,SF,23,0.01,0,tcp,0.08,0.0,255,1.0,0,0,248,http,0.0,1.0,0.0,36,0.0,0.0,0.0,2313,0,1,23,0.0,0.0,normal
0.0,0,0.0,0.01,SF,127,0.0,0,udp,0.0,0.0,224,0.88,0,0,44,domain_u,0.0,1.0,0.0,127,0.0,0.0,0.0,70,0,0,255,0.0,0.0,normal
0.0,202,0.01,0.04,SF,1,0.0,0,tcp,0.0,0.25,12,0.09,0,5,209,telnet,0.02,1.0,0.0,1,0.0,0.0,0.0,1824,0,1,129,0.0,0.0,normal
0.0,0,0.23,0.08,SF,13,0.0,0,tcp,0.0,0.0,1,0.01,0,0,5891,other,0.0,0.08,0.0,1,0.0,0.0,0.0,0,0,1,83,0.0,0.31,normal
0.0,0,0.03,0.0,SF,2,0.01,0,tcp,0.33,0.0,255,1.0,0,0,276,http,0.0,1.0,0.0,6,0.0,0.0,0.0,1767,0,1,29,0.0,0.0,normal
0.0,0,0.0,0.0,SF,13,0.0,0,tcp,0.0,0.0,255,1.0,0,0,231,http,0.0,1.0,0.0,13,0.0,0.0,0.0,2304,0,1,255,0.0,0.0,normal
0.0,0,0.0,0.0,SF,11,0.0,0,tcp,0.2,0.0,255,1.0,0,0,312,http,0.0,1.0,0.0,15,0.0,0.0,0.0,422,0,1,255,0.0,0.0,normal
0.0,0,0.15,0.04,SF,2,0.05,0,udp,1.0,0.0,44,0.15,0,0,29,domain_u,0.0,0.5,0.0,2,0.0,0.0,0.0,0,0,0,114,0.0,1.0,normal
0.0,0,0.33,0.04,SF,4,0.03,0,tcp,0.0,0.0,63,0.33,0,0,13239,ftp_data,0.0,1.0,0.0,4,0.0,0.0,0.0,0,0,1,100,0.0,0.0,normal
0.0,0,0.01,0.09,SF,1,0.25,0,tcp,0.0,0.0,8,0.04,0,0,8,finger,0.01,1.0,0.0,1,0.0,0.0,0.0,223,0,0,178,0.0,0.0,normal
0.0,0,0.0,0.0,SF,255,0.0,0,udp,0.01,0.0,255,1.0,0,0,44,domain_u,0.0,1.0,0.0,255,0.0,0.0,0.0,79,0,0,255,0.0,0.01,normal
0.0,0,0.09,0.0,SF,2,0.14,0,tcp,0.0,0.14,14,1.0,0,0,324,http,0.0,1.0,0.0,2,0.07,0.0,0.0,10647,0,1,11,0.0,0.0,normal
0.0,0,0.0,0.0,SF,16,0.0,0,tcp,0.0,0.0,255,1.0,0,0,355,http,0.0,1.0,0.0,16,0.0,0.0,0.0,657,0,1,255,0.0,0.0,normal
0.0,0,0.0,0.0,SF,11,0.0,0,tcp,0.0,0.0,255,1.0,0,0,205,http,0.0,1.0,0.0,11,0.0,0.0,0.0,253,0,1,255,0.0,0.0,normal
0.0,0,0.0,0.0,SF,7,0.0,0,tcp,0.33,0.0,255,1.0,0,0,325,http,0.0,1.0,0.0,9,0.0,0.0,0.0,753,0,1,255,0.0,0.0,normal
0.0,0,0.11,0.0,SF,1,0.03,0,tcp,0.0,0.0,255,1.0,0,0,232,http,0.0,1.0,0.0,1,0.0,0.0,0.0,193,0,1,9,0.0,0.0,normal
0.0,4,0.01,0.02,SF,1,0.0,0,tcp,0.0,0.0,60,0.44,0,0,886,smtp,0.0,1.0,0.0,1,0.0,0.0,0.0,326,0,1,135,0.0,0.0,normal
0.0,0,0.11,0.0,SF,9,0.01,0,tcp,0.0,0.0,255,1.0,0,0,319,http,0.0,1.0,0.0,9,0.0,0.0,0.0,3432,0,1,9,0.0,0.0,normal
0.0,0,0.08,0.0,SF,12,0.04,0,tcp,0.0,0.0,255,1.0,0,0,147,http,0.0,1.0,0.0,12,0.0,0.0,0.0,12141,0,1,12,0.0,0.0,normal
0.0,1,0.01,0.09,SF,1,0.0,0,tcp,1.0,0.01,78,0.71,0,0,1451,smtp,0.02,1.0,0.0,2,0.0,0.0,0.0,330,0,1,110,0.0,0.0,normal
0.0,0,1.0,0.0,SF,1,0.01,0,tcp,0.16,0.0,255,1.0,0,0,235,http,0.0,1.0,0.0,19,0.0,0.0,0.0,1889,0,1,1,0.0,0.0,normal
0.0,0,0.03,0.0,SF,17,0.05,0,tcp,0.14,0.0,255,1.0,0,0,299,http,0.0,1.0,0.0,29,0.0,0.0,0.0,1540,0,1,34,0.0,0.0,normal
0.0,0,0.0,0.0,SF,66,0.01,0,tcp,0.0,0.0,255,1.0,0,0,237,http,0.0,1.0,0.0,66,0.0,0.0,0.0,241,0,1,234,0.0,0.0,normal
0.0,3047,0.96,0.69,SF,1,0.0,0,udp,0.0,0.0,1,0.0,0,0,146,other,0.0,1.0,0.0,1,0.0,0.0,0.0,105,0,0,255,0.0,0.0,normal
0.0,1327,0.95,0.57,SF,3,0.0,0,udp,0.0,0.0,1,0.0,0,0,146,other,0.0,0.33,0.0,1,0.0,0.0,0.0,105,0,0,255,0.0,0.67,normal
0.0,0,0.05,0.0,SF,16,0.02,0,tcp,0.12,0.0,255,1.0,0,0,202,http,0.0,1.0,0.0,17,0.0,0.0,0.0,1923,0,1,21,0.0,0.0,normal
0.0,0,0.24,0.14,SF,3,0.07,0,tcp,0.0,0.0,29,0.24,0,0,383,ftp_data,0.0,0.67,0.0,2,0.0,0.0,0.0,0,0,1,37,0.0,0.67,normal
0.0,0,0.04,0.0,SF,4,0.03,0,tcp,0.0,0.0,255,1.0,0,0,345,http,0.0,1.0,0.0,4,0.0,0.0,0.0,2254,0,1,26,0.0,0.0,normal
0.0,0,0.14,0.0,SF,7,0.03,0,tcp,0.0,0.0,255,1.0,0,0,278,http,0.0,1.0,0.0,7,0.0,0.0,0.0,6546,0,1,7,0.0,0.0,normal
0.0,0,0.0,0.0,SF,5,0.02,0,tcp,0.09,0.0,255,1.0,0,0,196,http,0.0,1.0,0.0,33,0.0,0.0,0.0,16143,0,1,230,0.0,0.0,normal
0.0,0,0.06,0.0,SF,17,0.04,0,tcp,0.0,0.01,255,1.0,0,0,277,http,0.0,1.0,0.0,17,0.0,0.0,0.0,2253,0,1,17,0.0,0.0,normal
0.0,0,0.0,0.0,SF,19,0.0,0,tcp,0.0,0.0,255,1.0,0,0,203,http,0.0,1.0,0.0,19,0.0,0.0,0.0,578,0,1,255,0.0,0.0,normal
0.0,860,0.94,0.64,SF,1,0.0,0,udp,0.0,0.0,1,0.0,0,0,147,other,0.0,1.0,0.0,1,0.0,0.0,0.0,105,0,0,255,0.0,0.0,normal
0.0,0,0.01,0.0,SF,4,0.05,0,tcp,0.0,0.0,255,1.0,0,0,367,http,0.0,1.0,0.0,4,0.0,0.0,0.0,5199,0,1,108,0.0,0.0,normal
0.0,0,0.02,0.0,SF,1,0.06,0,tcp,0.5,0.0,255,1.0,0,0,257,http,0.0,1.0,0.0,4,0.0,0.0,0.0,23051,0,1,53,0.0,0.0,normal
0.0,0,0.0,0.01,SF,106,0.0,0,udp,0.0,0.0,254,1.0,0,0,44,domain_u,0.0,0.99,0.0,105,0.0,0.0,0.0,44,0,0,255,0.0,0.02,normal
0.0,0,0.28,0.01,SF,68,0.0,0,udp,0.0,0.0,240,0.94,0,0,128,domain_u,0.0,1.0,0.0,68,0.0,0.0,0.0,44,0,0,255,0.0,0.0,normal
0.0,0,0.01,0.0,SF,20,0.01,0,tcp,0.0,0.0,255,1.0,0,0,254,http,0.0,1.0,0.0,20,0.0,0.0,0.0,523,0,1,168,0.0,0.0,normal
0.0,0,0.0,0.0,SF,6,0.0,0,tcp,0.05,0.0,255,1.0,0,0,225,http,0.0,1.0,0.0,39,0.0,0.0,0.0,22996,0,1,255,0.0,0.0,normal
0.0,0,0.01,0.03,SF,1,0.0,0,tcp,0.0,0.0,105,0.88,0,0,775,smtp,0.0,1.0,0.0,1,0.0,0.0,0.0,331,0,1,120,0.0,0.0,normal
0.0,475,0.0,0.02,SF,11,0.0,0,tcp,0.17,0.0,239,0.94,0,0,314,http,0.0,1.0,0.0,12,0.0,0.08,0.0,266,0,1,255,0.0,0.0,normal
0.0,8,0.01,0.03,SF,1,0.01,0,tcp,1.0,0.0,178,0.99,0,0,525,smtp,0.0,1.0,0.0,2,0.0,0.0,0.0,335,0,1,67,0.0,0.0,normal
0.0,0,0.33,0.0,SF,3,0.01,0,tcp,0.5,0.0,255,1.0,0,0,213,http,0.0,1.0,0.0,4,0.0,0.0,0.0,37327,0,1,3,0.0,0.0,normal
0.0,0,0.01,0.0,SF,4,0.05,0,tcp,0.0,0.0,255,1.0,0,0,190,http,0.01,1.0,0.0,4,0.0,0.0,0.0,8654,0,1,74,0.0,0.0,normal
0.0,27,0.0,0.02,SF,1,0.0,22,tcp,0.0,0.0,70,0.28,0,0,1067,ftp,0.0,1.0,0.0,1,0.0,0.0,0.0,3081,1,1,254,0.0,0.0,normal
0.0,0,0.25,0.01,SF,254,0.0,0,udp,0.0,0.0,110,0.77,0,0,126,domain_u,0.0,1.0,0.0,253,0.0,0.0,0.0,44,0,0,143,0.0,0.01,normal
0.0,0,0.0,0.0,SF,4,0.0,0,tcp,0.0,0.0,255,1.0,0,0,333,http,0.0,1.0,0.0,4,0.0,0.0,0.0,2547,0,1,255,0.0,0.0,normal
0.0,0,0.25,0.06,SF,1,0.03,0,tcp,0.0,0.0,79,0.25,0,0,4491,ftp_data,0.0,1.0,0.0,1,0.0,0.0,0.0,0,0,0,63,0.0,0.0,normal
0.0,0,0.0,0.0,SF,19,0.0,0,tcp,0.2,0.0,255,1.0,0,0,239,http,0.0,1.0,0.0,25,0.0,0.0,0.0,255,0,1,255,0.0,0.0,normal
0.0,0,0.12,0.0,REJ,1,0.03,0,tcp,0.0,0.02,255,1.0,0,0,0,http,0.0,1.0,1.0,1,0.03,1.0,0.0,0,0,0,8,0.38,0.0,normal
0.0,2,0.0,0.02,SF,1,0.01,0,tcp,0.0,0.0,192,0.72,0,0,1258,smtp,0.0,1.0,0.0,1,0.0,0.0,0.0,359,0,1,214,0.0,0.0,normal
0.0,0,1.0,0.0,REJ,1,0.24,0,tcp,0.0,0.0,90,1.0,0,0,0,http,0.0,1.0,1.0,1,1.0,1.0,0.0,0,0,0,1,1.0,0.0,normal
0.0,0,0.01,0.01,SF,104,0.0,0,udp,0.0,0.0,245,0.96,0,0,42,domain_u,0.0,1.0,0.0,104,0.0,0.0,0.0,65,0,0,255,0.0,0.0,normal
0.0,0,0.0,0.0,SF,6,0.0,0,tcp,0.17,0.0,255,1.0,0,0,224,http,0.0,1.0,0.0,18,0.0,0.0,0.0,1270,0,1,255,0.0,0.0,normal
0.0,0,0.02,0.0,SF,1,0.04,0,tcp,0.0,0.0,255,1.0,0,0,231,http,0.0,1.0,0.0,1,0.0,0.0,0.0,3215,0,1,41,0.0,0.0,normal
0.0,5065,0.96,0.57,SF,1,0.0,0,udp,0.0,0.0,2,0.01,0,0,147,other,0.0,1.0,0.0,1,0.0,0.0,0.0,105,0,0,255,0.0,0.0,normal
0.0,0,0.0,0.01,SF,256,0.0,0,udp,0.0,0.0,254,1.0,0,0,44,domain_u,0.0,1.0,0.0,256,0.0,0.0,0.0,72,0,0,255,0.0,0.0,normal
0.0,0,0.09,0.01,SF,2,0.0,0,icmp,0.0,0.0,15,0.06,0,0,183,urp_i,0.0,0.5,0.0,1,0.0,0.0,0.0,0,0,0,255,0.0,1.0,normal
0.0,0,0.01,0.04,SF,1,0.67,0,tcp,0.0,0.0,3,0.01,0,0,13,auth,0.0,1.0,0.0,1,0.0,0.0,0.0,40,0,0,100,0.0,0.0,normal
0.0,0,0.01,0.0,SF,14,0.01,0,tcp,0.0,0.0,255,1.0,0,0,233,http,0.0,1.0,0.0,14,0.0,0.0,0.0,4759,0,1,133,0.0,0.0,normal
0.0,0,0.35,0.01,SF,2,0.0,0,icmp,0.0,0.0,19,0.07,0,0,30,eco_i,0.0,0.5,0.0,1,0.0,0.0,0.0,0,0,0,255,0.0,1.0,normal
1.0,0,0.33,0.0,S1,1,0.03,0,tcp,1.0,0.0,255,1.0,0,0,278,http,0.33,1.0,0.0,2,0.0,0.0,0.5,7958,0,1,3,0.0,0.0,normal
0.0,0,1.0,0.0,SF,1,0.01,0,tcp,0.06,0.0,216,1.0,0,0,237,http,0.0,1.0,0.0,48,0.2,0.0,0.0,5193,0,1,1,0.0,0.0,normal
0.0,0,0.01,0.02,SF,8,0.0,0,tcp,0.22,0.0,84,0.99,0,0,301,http,0.0,1.0,0.0,9,0.0,0.11,0.0,2698,0,1,85,0.0,0.0,normal
0.0,0,0.03,0.0,SF,5,0.02,0,tcp,0.33,0.0,255,1.0,0,0,246,http,0.0,1.0,0.0,6,0.0,0.0,0.0,3295,0,1,36,0.0,0.0,normal
0.0,0,0.0,0.0,SF,6,0.0,0,tcp,0.29,0.0,255,1.0,0,0,230,http,0.0,1.0,0.0,7,0.0,0.0,0.0,12471,0,1,255,0.0,0.0,normal
0.0,0,0.0,0.0,SF,230,0.0,0,udp,0.01,0.0,255,1.0,0,0,46,domain_u,0.0,1.0,0.0,230,0.0,0.0,0.0,82,0,0,255,0.0,0.01,normal
0.0,1985,0.92,0.55,SF,1,0.0,0,udp,0.0,0.0,2,0.01,0,0,147,other,0.0,1.0,0.0,1,0.0,0.0,0.0,105,0,0,255,0.0,0.0,normal
0.0,0,0.08,0.05,SF,2,0.05,0,tcp,0.0,0.0,55,0.08,0,0,641,ftp_data,0.0,1.0,0.0,2,0.0,0.0,0.0,0,0,1,62,0.0,0.0,normal
0.0,0,1.0,0.0,SF,1,0.0,0,tcp,0.0,0.0,1,1.0,0,0,82,shell,0.0,1.0,0.0,1,0.0,0.0,0.0,1,0,0,1,0.0,0.0,normal
0.0,0,0.01,0.0,SF,54,0.0,0,udp,0.0,0.0,255,1.0,0,0,46,domain_u,0.0,1.0,0.0,54,0.0,0.0,0.0,80,0,0,255,0.0,0.0,normal
0.0,0,0.01,0.0,SF,1,0.03,0,tcp,0.0,0.0,255,1.0,0,0,376,http,0.01,1.0,0.0,1,0.0,0.0,0.0,345,0,1,190,0.0,0.0,normal
0.0,5,0.01,0.01,SF,2,0.0,0,udp,0.0,0.0,246,0.96,0,0,105,private,0.0,1.0,0.0,2,0.0,0.0,0.0,146,0,0,255,0.0,0.0,normal
0.0,0,0.54,0.01,SF,4,0.0,0,icmp,0.0,0.0,29,0.11,0,0,30,eco_i,0.0,0.25,0.0,1,0.0,0.0,0.0,0,0,0,255,0.0,0.5,normal
0.0,0,0.01,0.06,SF,1,0.01,0,tcp,0.0,0.0,177,0.69,0,0,1053,smtp,0.0,1.0,0.0,1,0.0,0.0,0.0,329,0,1,67,0.0,0.0,normal
0.0,0,0.0,0.01,SF,66,0.0,0,udp,0.01,0.0,196,0.77,0,0,46,domain_u,0.0,1.0,0.0,146,0.0,0.0,0.0,130,0,0,255,0.0,0.0,normal
0.0,0,0.0,0.01,SF,148,0.0,0,udp,0.0,0.0,254,1.0,0,0,45,domain_u,0.0,0.99,0.0,147,0.0,0.0,0.0,119,0,0,255,0.0,0.01,normal
0.0,1,0.0,0.02,SF,1,0.0,0,tcp,0.0,0.0,147,0.67,0,0,1539,smtp,0.0,1.0,0.0,1,0.0,0.0,0.0,395,0,1,221,0.0,0.0,normal
0.0,0,0.0,0.0,SF,1,0.0,0,tcp,0.0,0.0,255,1.0,0,0,358,http,0.0,1.0,0.0,1,0.0,0.0,0.0,1758,0,1,255,0.0,0.0,normal
0.0,0,0.0,0.0,SF,71,0.0,0,udp,0.01,0.0,255,1.0,0,0,44,domain_u,0.0,1.0,0.0,151,0.0,0.0,0.0,133,0,0,255,0.0,0.0,normal
0.0,0,0.01,0.0,SF,2,0.0,0,tcp,0.06,0.0,175,1.0,0,0,282,http,0.0,1.0,0.0,32,0.0,0.0,0.0,1227,0,1,175,0.0,0.0,normal
0.0,0,0.0,0.0,SF,4,0.0,0,tcp,0.25,0.0,255,1.0,0,0,323,http,0.0,1.0,0.0,16,0.0,0.0,0.0,1509,0,1,255,0.0,0.0,normal
0.0,0,0.01,0.03,SF,1,0.0,0,udp,0.0,0.0,76,0.67,0,0,105,private,0.0,1.0,0.0,1,0.0,0.0,0.0,105,0,0,114,0.0,0.0,normal
0.0,0,0.09,0.0,SF,11,0.05,0,tcp,0.15,0.0,255,1.0,0,0,218,http,0.0,1.0,0.0,13,0.0,0.0,0.0,358,0,1,11,0.0,0.0,normal
0.0,0,0.02,0.0,SF,10,0.02,0,tcp,0.06,0.0,255,1.0,0,0,329,http,0.0,1.0,0.0,33,0.0,0.0,0.0,303,0,1,59,0.0,0.0,normal
0.0,0,0.02,0.07,SF,1,0.0,0,tcp,0.0,0.0,29,0.64,0,0,788,smtp,0.0,1.0,0.0,1,0.0,0.0,0.0,328,0,1,45,0.0,0.0,normal
0.0,0,0.05,0.0,SF,21,0.03,0,tcp,0.0,0.01,255,1.0,0,0,311,http,0.0,1.0,0.0,21,0.0,0.0,0.0,4591,0,1,21,0.0,0.0,normal
0.0,0,0.01,0.04,SF,1,0.25,0,tcp,0.0,0.0,8,0.03,0,0,35,pop_3,0.0,1.0,0.0,1,0.0,0.0,0.0,130,0,1,164,0.0,0.0,normal
0.0,0,0.28,0.02,SF,16,0.0,0,tcp,0.0,0.0,52,0.28,0,0,59,ftp_data,0.0,1.0,0.0,16,0.0,0.0,0.0,0,0,1,187,0.0,0.0,normal
0.0,0,0.04,0.0,SF,23,0.03,0,tcp,0.08,0.0,255,1.0,0,0,226,http,0.0,1.0,0.0,24,0.0,0.0,0.0,1022,0,1,23,0.0,0.0,normal
0.0,0,0.02,0.0,SF,9,0.01,0,tcp,0.27,0.0,255,1.0,0,0,203,http,0.0,1.0,0.0,15,0.0,0.0,0.0,2108,0,1,60,0.0,0.0,normal
0.0,8,0.01,0.02,SF,1,0.01,0,tcp,0.0,0.0,189,0.65,0,0,2544,smtp,0.0,1.0,0.0,1,0.0,0.0,0.0,333,0,1,152,0.0,0.0,normal
0.0,0,0.0,0.0,SF,4,0.0,0,tcp,0.4,0.0,255,1.0,0,0,327,http,0.0,1.0,0.0,5,0.0,0.0,0.0,6721,0,1,255,0.0,0.0,normal
0.0,0,0.33,0.0,REJ,1,0.13,0,tcp,0.0,0.0,158,1.0,0,0,0,http,0.0,1.0,1.0,1,1.0,1.0,0.0,0,0,0,3,1.0,0.0,normal
0.0,1,0.01,0.04,SF,1,0.02,0,tcp,0.0,0.0,96,0.41,0,0,763,smtp,0.0,1.0,0.0,1,0.0,0.0,0.0,335,0,1,121,0.0,0.0,normal
0.0,0,0.2,0.0,SF,5,0.02,0,tcp,0.0,0.01,255,1.0,0,0,307,http,0.0,1.0,0.0,5,0.0,0.0,0.0,8339,0,1,5,0.0,0.0,normal
0.0,0,0.01,0.0,SF,1,0.02,0,tcp,0.25,0.0,255,1.0,0,0,236,http,0.01,1.0,0.0,8,0.0,0.0,0.0,7262,0,1,77,0.0,0.0,normal
0.0,0,0.02,0.0,SF,1,0.05,0,tcp,0.0,0.0,255,1.0,0,0,300,http,0.02,1.0,0.0,1,0.0,0.0,0.0,13038,0,1,49,0.0,0.0,normal
0.0,0,0.01,0.0,SF,13,0.01,0,tcp,0.14,0.0,255,1.0,0,0,254,http,0.0,1.0,0.0,14,0.0,0.0,0.0,390,0,1,176,0.0,0.0,normal
0.0,5753,0.86,0.51,SF,1,0.0,0,udp,0.0,0.0,2,0.01,0,0,147,other,0.0,1.0,0.0,1,0.0,0.0,0.0,105,0,0,255,0.0,0.0,normal
0.0,31,0.0,0.02,SF,1,0.0,24,tcp,0.0,0.0,41,0.16,0,0,1221,ftp,0.0,1.0,0.0,1,0.0,0.0,0.0,3380,1,1,255,0.0,0.0,normal
0.0,0,0.03,0.0,SF,2,0.02,0,tcp,0.0,0.02,255,1.0,0,0,299,http,0.0,1.0,0.0,2,0.0,0.0,0.0,291,0,1,38,0.0,0.0,normal
0.0,0,0.2,0.03,SF,9,0.0,0,tcp,0.0,0.0,30,0.2,0,0,1874,ftp_data,0.0,1.0,0.0,9,0.0,0.0,0.0,0,0,1,151,0.0,0.0,normal
0.0,0,0.01,0.1,SF,1,0.03,0,tcp,1.0,0.0,114,0.24,0,0,1301,smtp,0.0,1.0,0.0,2,0.0,0.0,0.0,335,0,1,67,0.0,0.0,normal
0.0,0,0.0,0.01,SF,216,0.0,0,udp,0.01,0.0,253,0.99,0,0,43,domain_u,0.0,1.0,0.0,292,0.0,0.0,0.0,132,0,0,255,0.0,0.0,normal
